Date,Place,Crop,Production
2019-05-31,Bokod,Garden Peas,28.544
2019-06-30,Bokod,Garden Peas,32.64
2019-07-31,Bokod,Garden Peas,2.56
2019-08-31,Bokod,Garden Peas,5.12
2019-09-30,Bokod,Garden Peas,11.52
2019-10-31,Bokod,Garden Peas,12.8
2019-11-30,Bokod,Garden Peas,25.472
2019-12-31,Bokod,Garden Peas,48.256
2015-01-31,Buguias,Garden Peas,76.564
2015-02-28,Buguias,Garden Peas,25.268
2015-03-31,Buguias,Garden Peas,9.309
2015-04-30,Buguias,Garden Peas,21.088
2015-05-31,Buguias,Garden Peas,42.367
2015-06-30,Buguias,Garden Peas,48.446
2015-07-31,Buguias,Garden Peas,3.8
2015-08-31,Buguias,Garden Peas,7.599
2015-09-30,Buguias,Garden Peas,17.099
2015-10-31,Buguias,Garden Peas,18.999
2015-11-30,Buguias,Garden Peas,37.807
2015-12-31,Buguias,Garden Peas,71.624
2016-01-31,Buguias,Garden Peas,77.134
2016-02-29,Buguias,Garden Peas,25.456
2016-03-31,Buguias,Garden Peas,9.379
2016-04-30,Buguias,Garden Peas,21.245
2016-05-31,Buguias,Garden Peas,42.682
2016-06-30,Buguias,Garden Peas,48.807
2016-07-31,Buguias,Garden Peas,3.828
2016-08-31,Buguias,Garden Peas,7.656
2016-09-30,Buguias,Garden Peas,17.226
2016-10-31,Buguias,Garden Peas,19.14
2016-11-30,Buguias,Garden Peas,38.089
2016-12-31,Buguias,Garden Peas,72.158
2017-01-31,Buguias,Garden Peas,94.169
2017-02-28,Buguias,Garden Peas,31.078
2017-03-31,Buguias,Garden Peas,11.45
2017-04-30,Buguias,Garden Peas,25.937
2017-05-31,Buguias,Garden Peas,52.108
2017-06-30,Buguias,Garden Peas,59.586
2017-07-31,Buguias,Garden Peas,4.673
2017-08-31,Buguias,Garden Peas,9.347
2017-09-30,Buguias,Garden Peas,21.03
2017-10-31,Buguias,Garden Peas,23.367
2017-11-30,Buguias,Garden Peas,46.5
2017-12-31,Buguias,Garden Peas,88.094
2018-01-31,Buguias,Garden Peas,84.711
2018-02-28,Buguias,Garden Peas,27.957
2018-03-31,Buguias,Garden Peas,10.3
2018-04-30,Buguias,Garden Peas,23.332
2018-05-31,Buguias,Garden Peas,46.875
2018-06-30,Buguias,Garden Peas,53.601
2018-07-31,Buguias,Garden Peas,4.204
2018-08-31,Buguias,Garden Peas,8.408
2018-09-30,Buguias,Garden Peas,18.918
2018-10-31,Buguias,Garden Peas,21.02
2018-11-30,Buguias,Garden Peas,41.83
2018-12-31,Buguias,Garden Peas,79.245
2019-01-31,Buguias,Garden Peas,95.773
2019-02-28,Buguias,Garden Peas,31.607
2019-03-31,Buguias,Garden Peas,11.645
2019-04-30,Buguias,Garden Peas,26.379
2019-05-31,Buguias,Garden Peas,52.996
2019-06-30,Buguias,Garden Peas,60.601
2019-07-31,Buguias,Garden Peas,4.753
2019-08-31,Buguias,Garden Peas,9.506
2019-09-30,Buguias,Garden Peas,21.389
2019-10-31,Buguias,Garden Peas,23.765
2019-11-30,Buguias,Garden Peas,47.292
2019-12-31,Buguias,Garden Peas,89.594
2015-01-31,Itogon,Garden Peas,13.4
2015-02-28,Itogon,Garden Peas,4.422
2015-03-31,Itogon,Garden Peas,1.629
2015-04-30,Itogon,Garden Peas,3.691
2015-05-31,Itogon,Garden Peas,7.415
2015-06-30,Itogon,Garden Peas,8.479
2015-07-31,Itogon,Garden Peas,0.665
2015-08-31,Itogon,Garden Peas,1.33
2015-09-30,Itogon,Garden Peas,2.993
2015-10-31,Itogon,Garden Peas,3.325
2015-11-30,Itogon,Garden Peas,6.617
2015-12-31,Itogon,Garden Peas,12.535
2016-01-31,Itogon,Garden Peas,21.158
2016-02-29,Itogon,Garden Peas,6.983
2016-03-31,Itogon,Garden Peas,2.573
2016-04-30,Itogon,Garden Peas,5.828
2016-05-31,Itogon,Garden Peas,11.708
2016-06-30,Itogon,Garden Peas,13.388
2016-07-31,Itogon,Garden Peas,1.05
2016-08-31,Itogon,Garden Peas,2.1
2016-09-30,Itogon,Garden Peas,4.725
2016-10-31,Itogon,Garden Peas,5.25
2016-11-30,Itogon,Garden Peas,10.448
2016-12-31,Itogon,Garden Peas,19.793
2017-01-31,Itogon,Garden Peas,21.158
2017-02-28,Itogon,Garden Peas,6.983
2017-03-31,Itogon,Garden Peas,2.573
2017-04-30,Itogon,Garden Peas,5.828
2017-05-31,Itogon,Garden Peas,11.708
2017-06-30,Itogon,Garden Peas,13.388
2017-07-31,Itogon,Garden Peas,1.05
2017-08-31,Itogon,Garden Peas,2.1
2017-09-30,Itogon,Garden Peas,4.725
2017-10-31,Itogon,Garden Peas,5.25
2017-11-30,Itogon,Garden Peas,10.448
2017-12-31,Itogon,Garden Peas,19.793
2018-01-31,Itogon,Garden Peas,21.158
2018-02-28,Itogon,Garden Peas,6.983
2018-03-31,Itogon,Garden Peas,2.573
2018-04-30,Itogon,Garden Peas,5.828
2018-05-31,Itogon,Garden Peas,11.708
2018-06-30,Itogon,Garden Peas,13.388
2018-07-31,Itogon,Garden Peas,1.05
2018-08-31,Itogon,Garden Peas,2.1
2018-09-30,Itogon,Garden Peas,4.725
2018-10-31,Itogon,Garden Peas,5.25
2018-11-30,Itogon,Garden Peas,10.448
2018-12-31,Itogon,Garden Peas,19.793
2019-01-31,Itogon,Garden Peas,21.158
2019-02-28,Itogon,Garden Peas,6.983
2019-03-31,Itogon,Garden Peas,2.573
2019-04-30,Itogon,Garden Peas,5.828
2019-05-31,Itogon,Garden Peas,11.708
2019-06-30,Itogon,Garden Peas,13.388
2019-07-31,Itogon,Garden Peas,1.05
2019-08-31,Itogon,Garden Peas,2.1
2019-09-30,Itogon,Garden Peas,4.725
2019-10-31,Itogon,Garden Peas,5.25
2019-11-30,Itogon,Garden Peas,10.448
2019-12-31,Itogon,Garden Peas,19.793
2015-01-31,Kabayan,Garden Peas,79.593
2015-02-28,Kabayan,Garden Peas,26.268
2015-03-31,Kabayan,Garden Peas,9.678
2015-04-30,Kabayan,Garden Peas,21.923
2015-05-31,Kabayan,Garden Peas,44.043
2015-06-30,Kabayan,Garden Peas,50.363
2015-07-31,Kabayan,Garden Peas,3.95
2015-08-31,Kabayan,Garden Peas,7.9
2015-09-30,Kabayan,Garden Peas,17.775
2015-10-31,Kabayan,Garden Peas,19.75
2015-11-30,Kabayan,Garden Peas,39.303
2015-12-31,Kabayan,Garden Peas,74.458
2016-01-31,Kabayan,Garden Peas,80.802
2016-02-29,Kabayan,Garden Peas,26.667
2016-03-31,Kabayan,Garden Peas,9.825
2016-04-30,Kabayan,Garden Peas,22.256
2016-05-31,Kabayan,Garden Peas,44.712
2016-06-30,Kabayan,Garden Peas,51.128
2016-07-31,Kabayan,Garden Peas,4.01
2016-08-31,Kabayan,Garden Peas,8.02
2016-09-30,Kabayan,Garden Peas,18.045
2016-10-31,Kabayan,Garden Peas,20.05
2016-11-30,Kabayan,Garden Peas,39.9
2016-12-31,Kabayan,Garden Peas,75.589
2017-01-31,Kabayan,Garden Peas,48.36
2017-02-28,Kabayan,Garden Peas,15.96
2017-03-31,Kabayan,Garden Peas,5.88
2017-04-30,Kabayan,Garden Peas,13.32
2017-05-31,Kabayan,Garden Peas,26.76
2017-06-30,Kabayan,Garden Peas,30.6
2017-07-31,Kabayan,Garden Peas,2.4
2017-08-31,Kabayan,Garden Peas,4.8
2017-09-30,Kabayan,Garden Peas,10.8
2017-10-31,Kabayan,Garden Peas,12
2017-11-30,Kabayan,Garden Peas,23.88
2017-12-31,Kabayan,Garden Peas,45.24
2018-01-31,Kabayan,Garden Peas,65.488
2018-02-28,Kabayan,Garden Peas,21.613
2018-03-31,Kabayan,Garden Peas,7.963
2018-04-30,Kabayan,Garden Peas,18.038
2018-05-31,Kabayan,Garden Peas,36.238
2018-06-30,Kabayan,Garden Peas,41.438
2018-07-31,Kabayan,Garden Peas,3.25
2018-08-31,Kabayan,Garden Peas,6.5
2018-09-30,Kabayan,Garden Peas,14.625
2018-10-31,Kabayan,Garden Peas,16.25
2018-11-30,Kabayan,Garden Peas,32.338
2018-12-31,Kabayan,Garden Peas,61.263
2019-01-31,Kabayan,Garden Peas,83.623
2019-02-28,Kabayan,Garden Peas,27.598
2019-03-31,Kabayan,Garden Peas,10.168
2019-04-30,Kabayan,Garden Peas,23.033
2019-05-31,Kabayan,Garden Peas,46.273
2019-06-30,Kabayan,Garden Peas,52.913
2019-07-31,Kabayan,Garden Peas,4.15
2019-08-31,Kabayan,Garden Peas,8.3
2019-09-30,Kabayan,Garden Peas,18.675
2019-10-31,Kabayan,Garden Peas,20.75
2019-11-30,Kabayan,Garden Peas,41.293
2019-12-31,Kabayan,Garden Peas,78.228
2015-01-31,Kapangan,Garden Peas,28.573
2015-02-28,Kapangan,Garden Peas,9.43
2015-03-31,Kapangan,Garden Peas,3.474
2015-04-30,Kapangan,Garden Peas,7.87
2015-05-31,Kapangan,Garden Peas,15.811
2015-06-30,Kapangan,Garden Peas,18.08
2015-07-31,Kapangan,Garden Peas,1.418
2015-08-31,Kapangan,Garden Peas,2.836
2015-09-30,Kapangan,Garden Peas,6.381
2015-10-31,Kapangan,Garden Peas,7.09
2015-11-30,Kapangan,Garden Peas,14.109
2015-12-31,Kapangan,Garden Peas,26.729
2016-01-31,Kapangan,Garden Peas,125.938
2016-02-29,Kapangan,Garden Peas,41.563
2016-03-31,Kapangan,Garden Peas,15.313
2016-04-30,Kapangan,Garden Peas,34.688
2016-05-31,Kapangan,Garden Peas,69.688
2016-06-30,Kapangan,Garden Peas,79.688
2016-07-31,Kapangan,Garden Peas,6.25
2016-08-31,Kapangan,Garden Peas,12.5
2016-09-30,Kapangan,Garden Peas,28.125
2016-10-31,Kapangan,Garden Peas,31.25
2016-11-30,Kapangan,Garden Peas,62.188
2016-12-31,Kapangan,Garden Peas,117.813
2017-01-31,Kapangan,Garden Peas,127.953
2017-02-28,Kapangan,Garden Peas,42.228
2017-03-31,Kapangan,Garden Peas,15.558
2017-04-30,Kapangan,Garden Peas,35.243
2017-05-31,Kapangan,Garden Peas,70.803
2017-06-30,Kapangan,Garden Peas,80.963
2017-07-31,Kapangan,Garden Peas,6.35
2017-08-31,Kapangan,Garden Peas,12.7
2017-09-30,Kapangan,Garden Peas,28.575
2017-10-31,Kapangan,Garden Peas,31.75
2017-11-30,Kapangan,Garden Peas,63.183
2017-12-31,Kapangan,Garden Peas,119.698
2018-01-31,Kapangan,Garden Peas,121.706
2018-02-28,Kapangan,Garden Peas,40.166
2018-03-31,Kapangan,Garden Peas,14.798
2018-04-30,Kapangan,Garden Peas,33.522
2018-05-31,Kapangan,Garden Peas,67.346
2018-06-30,Kapangan,Garden Peas,77.01
2018-07-31,Kapangan,Garden Peas,6.04
2018-08-31,Kapangan,Garden Peas,12.08
2018-09-30,Kapangan,Garden Peas,27.18
2018-10-31,Kapangan,Garden Peas,30.2
2018-11-30,Kapangan,Garden Peas,60.098
2018-12-31,Kapangan,Garden Peas,113.854
2019-01-31,Kapangan,Garden Peas,72.742
2019-02-28,Kapangan,Garden Peas,24.007
2019-03-31,Kapangan,Garden Peas,8.845
2019-04-30,Kapangan,Garden Peas,20.036
2019-05-31,Kapangan,Garden Peas,40.252
2019-06-30,Kapangan,Garden Peas,46.028
2019-07-31,Kapangan,Garden Peas,3.61
2019-08-31,Kapangan,Garden Peas,7.22
2019-09-30,Kapangan,Garden Peas,16.245
2019-10-31,Kapangan,Garden Peas,18.05
2019-11-30,Kapangan,Garden Peas,35.92
2019-12-31,Kapangan,Garden Peas,68.049
2015-01-31,Kibungan,Garden Peas,72.742
2015-02-28,Kibungan,Garden Peas,24.007
2015-03-31,Kibungan,Garden Peas,8.845
2015-04-30,Kibungan,Garden Peas,20.036
2015-05-31,Kibungan,Garden Peas,40.252
2015-06-30,Kibungan,Garden Peas,46.028
2015-07-31,Kibungan,Garden Peas,3.61
2015-08-31,Kibungan,Garden Peas,7.22
2015-09-30,Kibungan,Garden Peas,16.245
2015-10-31,Kibungan,Garden Peas,18.05
2015-11-30,Kibungan,Garden Peas,35.92
2015-12-31,Kibungan,Garden Peas,68.049
2016-01-31,Kibungan,Garden Peas,42.275
2016-02-29,Kibungan,Garden Peas,13.952
2016-03-31,Kibungan,Garden Peas,5.14
2016-04-30,Kibungan,Garden Peas,11.644
2016-05-31,Kibungan,Garden Peas,23.393
2016-06-30,Kibungan,Garden Peas,26.75
2016-07-31,Kibungan,Garden Peas,2.098
2016-08-31,Kibungan,Garden Peas,4.196
2016-09-30,Kibungan,Garden Peas,9.441
2016-10-31,Kibungan,Garden Peas,10.49
2016-11-30,Kibungan,Garden Peas,20.875
2016-12-31,Kibungan,Garden Peas,39.547
2017-01-31,Kibungan,Garden Peas,81.829
2017-02-28,Kibungan,Garden Peas,27.006
2017-03-31,Kibungan,Garden Peas,9.949
2017-04-30,Kibungan,Garden Peas,22.539
2017-05-31,Kibungan,Garden Peas,45.28
2017-06-30,Kibungan,Garden Peas,51.778
2017-07-31,Kibungan,Garden Peas,4.061
2017-08-31,Kibungan,Garden Peas,8.122
2017-09-30,Kibungan,Garden Peas,18.275
2017-10-31,Kibungan,Garden Peas,20.305
2017-11-30,Kibungan,Garden Peas,40.407
2017-12-31,Kibungan,Garden Peas,76.55
2018-01-31,Kibungan,Garden Peas,70.324
2018-02-28,Kibungan,Garden Peas,23.209
2018-03-31,Kibungan,Garden Peas,8.551
2018-04-30,Kibungan,Garden Peas,19.37
2018-05-31,Kibungan,Garden Peas,38.914
2018-06-30,Kibungan,Garden Peas,44.498
2018-07-31,Kibungan,Garden Peas,3.49
2018-08-31,Kibungan,Garden Peas,6.98
2018-09-30,Kibungan,Garden Peas,15.705
2018-10-31,Kibungan,Garden Peas,17.45
2018-11-30,Kibungan,Garden Peas,34.726
2018-12-31,Kibungan,Garden Peas,65.787
2019-01-31,Kibungan,Garden Peas,36.32
2019-02-28,Kibungan,Garden Peas,11.987
2019-03-31,Kibungan,Garden Peas,4.416
2019-04-30,Kibungan,Garden Peas,10.004
2019-05-31,Kibungan,Garden Peas,20.098
2019-06-30,Kibungan,Garden Peas,22.982
2019-07-31,Kibungan,Garden Peas,1.803
2019-08-31,Kibungan,Garden Peas,3.605
2019-09-30,Kibungan,Garden Peas,8.111
2019-10-31,Kibungan,Garden Peas,9.013
2019-11-30,Kibungan,Garden Peas,17.935
2019-12-31,Kibungan,Garden Peas,33.977
2015-01-31,La Trinidad,Garden Peas,25.262
2015-02-28,La Trinidad,Garden Peas,8.337
2015-03-31,La Trinidad,Garden Peas,3.072
2015-04-30,La Trinidad,Garden Peas,6.958
2015-05-31,La Trinidad,Garden Peas,13.979
2015-06-30,La Trinidad,Garden Peas,15.985
2015-07-31,La Trinidad,Garden Peas,1.254
2015-08-31,La Trinidad,Garden Peas,2.507
2015-09-30,La Trinidad,Garden Peas,5.642
2015-10-31,La Trinidad,Garden Peas,6.269
2015-11-30,La Trinidad,Garden Peas,12.474
2015-12-31,La Trinidad,Garden Peas,23.632
2016-01-31,La Trinidad,Garden Peas,42.067
2016-02-29,La Trinidad,Garden Peas,13.883
2016-03-31,La Trinidad,Garden Peas,5.115
2016-04-30,La Trinidad,Garden Peas,11.587
2016-05-31,La Trinidad,Garden Peas,23.278
2016-06-30,La Trinidad,Garden Peas,26.618
2016-07-31,La Trinidad,Garden Peas,2.088
2016-08-31,La Trinidad,Garden Peas,4.175
2016-09-30,La Trinidad,Garden Peas,9.395
2016-10-31,La Trinidad,Garden Peas,10.439
2016-11-30,La Trinidad,Garden Peas,20.773
2016-12-31,La Trinidad,Garden Peas,39.353
2017-01-31,La Trinidad,Garden Peas,47.506
2017-02-28,La Trinidad,Garden Peas,15.678
2017-03-31,La Trinidad,Garden Peas,5.776
2017-04-30,La Trinidad,Garden Peas,13.085
2017-05-31,La Trinidad,Garden Peas,26.287
2017-06-30,La Trinidad,Garden Peas,30.059
2017-07-31,La Trinidad,Garden Peas,2.358
2017-08-31,La Trinidad,Garden Peas,4.715
2017-09-30,La Trinidad,Garden Peas,10.609
2017-10-31,La Trinidad,Garden Peas,11.788
2017-11-30,La Trinidad,Garden Peas,23.458
2017-12-31,La Trinidad,Garden Peas,44.441
2018-01-31,La Trinidad,Garden Peas,35.416
2018-02-28,La Trinidad,Garden Peas,11.688
2018-03-31,La Trinidad,Garden Peas,4.306
2018-04-30,La Trinidad,Garden Peas,9.755
2018-05-31,La Trinidad,Garden Peas,19.597
2018-06-30,La Trinidad,Garden Peas,22.409
2018-07-31,La Trinidad,Garden Peas,1.758
2018-08-31,La Trinidad,Garden Peas,3.515
2018-09-30,La Trinidad,Garden Peas,7.909
2018-10-31,La Trinidad,Garden Peas,8.788
2018-11-30,La Trinidad,Garden Peas,17.488
2018-12-31,La Trinidad,Garden Peas,33.131
2019-01-31,La Trinidad,Garden Peas,40.3
2019-02-28,La Trinidad,Garden Peas,13.3
2019-03-31,La Trinidad,Garden Peas,4.9
2019-04-30,La Trinidad,Garden Peas,11.1
2019-05-31,La Trinidad,Garden Peas,22.3
2019-06-30,La Trinidad,Garden Peas,25.5
2019-07-31,La Trinidad,Garden Peas,2
2019-08-31,La Trinidad,Garden Peas,4
2019-09-30,La Trinidad,Garden Peas,9
2019-10-31,La Trinidad,Garden Peas,10
2019-11-30,La Trinidad,Garden Peas,19.9
2019-12-31,La Trinidad,Garden Peas,37.7
2015-01-31,Mankayan,Garden Peas,142.984
2015-02-28,Mankayan,Garden Peas,47.188
2015-03-31,Mankayan,Garden Peas,17.385
2015-04-30,Mankayan,Garden Peas,39.383
2015-05-31,Mankayan,Garden Peas,79.12
2015-06-30,Mankayan,Garden Peas,90.474
2015-07-31,Mankayan,Garden Peas,7.096
2015-08-31,Mankayan,Garden Peas,14.192
2015-09-30,Mankayan,Garden Peas,31.932
2015-10-31,Mankayan,Garden Peas,35.48
2015-11-30,Mankayan,Garden Peas,70.605
2015-12-31,Mankayan,Garden Peas,133.76
2016-01-31,Mankayan,Garden Peas,182.962
2016-02-29,Mankayan,Garden Peas,60.382
2016-03-31,Mankayan,Garden Peas,22.246
2016-04-30,Mankayan,Garden Peas,50.394
2016-05-31,Mankayan,Garden Peas,101.242
2016-06-30,Mankayan,Garden Peas,115.77
2016-07-31,Mankayan,Garden Peas,9.08
2016-08-31,Mankayan,Garden Peas,18.16
2016-09-30,Mankayan,Garden Peas,40.86
2016-10-31,Mankayan,Garden Peas,45.4
2016-11-30,Mankayan,Garden Peas,90.346
2016-12-31,Mankayan,Garden Peas,171.158
2017-01-31,Mankayan,Garden Peas,193.44
2017-02-28,Mankayan,Garden Peas,63.84
2017-03-31,Mankayan,Garden Peas,23.52
2017-04-30,Mankayan,Garden Peas,53.28
2017-05-31,Mankayan,Garden Peas,107.04
2017-06-30,Mankayan,Garden Peas,122.4
2017-07-31,Mankayan,Garden Peas,9.6
2017-08-31,Mankayan,Garden Peas,19.2
2017-09-30,Mankayan,Garden Peas,43.2
2017-10-31,Mankayan,Garden Peas,48
2017-11-30,Mankayan,Garden Peas,95.52
2017-12-31,Mankayan,Garden Peas,180.96
2018-01-31,Mankayan,Garden Peas,197.111
2018-02-28,Mankayan,Garden Peas,65.052
2018-03-31,Mankayan,Garden Peas,23.966
2018-04-30,Mankayan,Garden Peas,54.291
2018-05-31,Mankayan,Garden Peas,109.072
2018-06-30,Mankayan,Garden Peas,124.723
2018-07-31,Mankayan,Garden Peas,9.782
2018-08-31,Mankayan,Garden Peas,19.564
2018-09-30,Mankayan,Garden Peas,44.02
2018-10-31,Mankayan,Garden Peas,48.911
2018-11-30,Mankayan,Garden Peas,97.333
2018-12-31,Mankayan,Garden Peas,184.394
2019-01-31,Mankayan,Garden Peas,208.553
2019-02-28,Mankayan,Garden Peas,68.828
2019-03-31,Mankayan,Garden Peas,25.358
2019-04-30,Mankayan,Garden Peas,57.443
2019-05-31,Mankayan,Garden Peas,115.403
2019-06-30,Mankayan,Garden Peas,131.963
2019-07-31,Mankayan,Garden Peas,10.35
2019-08-31,Mankayan,Garden Peas,20.7
2019-09-30,Mankayan,Garden Peas,46.575
2019-10-31,Mankayan,Garden Peas,51.75
2019-11-30,Mankayan,Garden Peas,102.983
2019-12-31,Mankayan,Garden Peas,195.098
2015-01-31,Sablan,Garden Peas,19.425
2015-02-28,Sablan,Garden Peas,6.411
2015-03-31,Sablan,Garden Peas,2.362
2015-04-30,Sablan,Garden Peas,5.35
2015-05-31,Sablan,Garden Peas,10.749
2015-06-30,Sablan,Garden Peas,12.291
2015-07-31,Sablan,Garden Peas,0.964
2015-08-31,Sablan,Garden Peas,1.928
2015-09-30,Sablan,Garden Peas,4.338
2015-10-31,Sablan,Garden Peas,4.82
2015-11-30,Sablan,Garden Peas,9.592
2015-12-31,Sablan,Garden Peas,18.171
2016-01-31,Sablan,Garden Peas,19.425
2016-02-29,Sablan,Garden Peas,6.411
2016-03-31,Sablan,Garden Peas,2.362
2016-04-30,Sablan,Garden Peas,5.35
2016-05-31,Sablan,Garden Peas,10.749
2016-06-30,Sablan,Garden Peas,12.291
2016-07-31,Sablan,Garden Peas,0.964
2016-08-31,Sablan,Garden Peas,1.928
2016-09-30,Sablan,Garden Peas,4.338
2016-10-31,Sablan,Garden Peas,4.82
2016-11-30,Sablan,Garden Peas,9.592
2016-12-31,Sablan,Garden Peas,18.171
2017-01-31,Sablan,Garden Peas,19.392
2017-02-28,Sablan,Garden Peas,6.4
2017-03-31,Sablan,Garden Peas,2.358
2017-04-30,Sablan,Garden Peas,5.341
2017-05-31,Sablan,Garden Peas,10.731
2017-06-30,Sablan,Garden Peas,12.271
2017-07-31,Sablan,Garden Peas,0.962
2017-08-31,Sablan,Garden Peas,1.925
2017-09-30,Sablan,Garden Peas,4.331
2017-10-31,Sablan,Garden Peas,4.812
2017-11-30,Sablan,Garden Peas,9.576
2017-12-31,Sablan,Garden Peas,18.141
2018-01-31,Sablan,Garden Peas,19.175
2018-02-28,Sablan,Garden Peas,6.328
2018-03-31,Sablan,Garden Peas,2.331
2018-04-30,Sablan,Garden Peas,5.281
2018-05-31,Sablan,Garden Peas,10.61
2018-06-30,Sablan,Garden Peas,12.133
2018-07-31,Sablan,Garden Peas,0.952
2018-08-31,Sablan,Garden Peas,1.903
2018-09-30,Sablan,Garden Peas,4.282
2018-10-31,Sablan,Garden Peas,4.758
2018-11-30,Sablan,Garden Peas,9.468
2018-12-31,Sablan,Garden Peas,17.938
2019-01-31,Sablan,Garden Peas,18.095
2019-02-28,Sablan,Garden Peas,5.972
2019-03-31,Sablan,Garden Peas,2.2
2019-04-30,Sablan,Garden Peas,4.984
2019-05-31,Sablan,Garden Peas,10.013
2019-06-30,Sablan,Garden Peas,11.45
2019-07-31,Sablan,Garden Peas,0.898
2019-08-31,Sablan,Garden Peas,1.796
2019-09-30,Sablan,Garden Peas,4.041
2019-10-31,Sablan,Garden Peas,4.49
2019-11-30,Sablan,Garden Peas,8.935
2019-12-31,Sablan,Garden Peas,16.927
2015-01-31,Tuba,Garden Peas,56.42
2015-02-28,Tuba,Garden Peas,18.62
2015-03-31,Tuba,Garden Peas,6.86
2015-04-30,Tuba,Garden Peas,15.54
2015-05-31,Tuba,Garden Peas,31.22
2015-06-30,Tuba,Garden Peas,35.7
2015-07-31,Tuba,Garden Peas,2.8
2015-08-31,Tuba,Garden Peas,5.6
2015-09-30,Tuba,Garden Peas,12.6
2015-10-31,Tuba,Garden Peas,14
2015-11-30,Tuba,Garden Peas,27.86
2015-12-31,Tuba,Garden Peas,52.78
2016-01-31,Tuba,Garden Peas,30.753
2016-02-29,Tuba,Garden Peas,10.149
2016-03-31,Tuba,Garden Peas,3.739
2016-04-30,Tuba,Garden Peas,8.47
2016-05-31,Tuba,Garden Peas,17.017
2016-06-30,Tuba,Garden Peas,19.459
2016-07-31,Tuba,Garden Peas,1.526
2016-08-31,Tuba,Garden Peas,3.052
2016-09-30,Tuba,Garden Peas,6.868
2016-10-31,Tuba,Garden Peas,7.631
2016-11-30,Tuba,Garden Peas,15.186
2016-12-31,Tuba,Garden Peas,28.769
2017-01-31,Tuba,Garden Peas,41.912
2017-02-28,Tuba,Garden Peas,13.832
2017-03-31,Tuba,Garden Peas,5.096
2017-04-30,Tuba,Garden Peas,11.544
2017-05-31,Tuba,Garden Peas,23.192
2017-06-30,Tuba,Garden Peas,26.52
2017-07-31,Tuba,Garden Peas,2.08
2017-08-31,Tuba,Garden Peas,4.16
2017-09-30,Tuba,Garden Peas,9.36
2017-10-31,Tuba,Garden Peas,10.4
2017-11-30,Tuba,Garden Peas,20.696
2017-12-31,Tuba,Garden Peas,39.208
2018-01-31,Tuba,Garden Peas,37.076
2018-02-28,Tuba,Garden Peas,12.236
2018-03-31,Tuba,Garden Peas,4.508
2018-04-30,Tuba,Garden Peas,10.212
2018-05-31,Tuba,Garden Peas,20.516
2018-06-30,Tuba,Garden Peas,23.46
2018-07-31,Tuba,Garden Peas,1.84
2018-08-31,Tuba,Garden Peas,3.68
2018-09-30,Tuba,Garden Peas,8.28
2018-10-31,Tuba,Garden Peas,9.2
2018-11-30,Tuba,Garden Peas,18.308
2018-12-31,Tuba,Garden Peas,34.684
2019-01-31,Tuba,Garden Peas,33.916
2019-02-28,Tuba,Garden Peas,11.193
2019-03-31,Tuba,Garden Peas,4.124
2019-04-30,Tuba,Garden Peas,9.342
2019-05-31,Tuba,Garden Peas,18.768
2019-06-30,Tuba,Garden Peas,21.461
2019-07-31,Tuba,Garden Peas,1.683
2019-08-31,Tuba,Garden Peas,3.366
2019-09-30,Tuba,Garden Peas,7.574
2019-10-31,Tuba,Garden Peas,8.416
2019-11-30,Tuba,Garden Peas,16.748
2019-12-31,Tuba,Garden Peas,31.728
2015-01-31,Tublay,Garden Peas,3.996
2015-02-28,Tublay,Garden Peas,1.319
2015-03-31,Tublay,Garden Peas,0.486
2015-04-30,Tublay,Garden Peas,1.101
2015-05-31,Tublay,Garden Peas,2.211
2015-06-30,Tublay,Garden Peas,2.528
2015-07-31,Tublay,Garden Peas,0.198
2015-08-31,Tublay,Garden Peas,0.397
2015-09-30,Tublay,Garden Peas,0.892
2015-10-31,Tublay,Garden Peas,0.992
2015-11-30,Tublay,Garden Peas,1.973
2015-12-31,Tublay,Garden Peas,3.738
2016-01-31,Tublay,Garden Peas,9.017
2016-02-29,Tublay,Garden Peas,2.976
2016-03-31,Tublay,Garden Peas,1.096
2016-04-30,Tublay,Garden Peas,2.484
2016-05-31,Tublay,Garden Peas,4.99
2016-06-30,Tublay,Garden Peas,5.706
2016-07-31,Tublay,Garden Peas,0.448
2016-08-31,Tublay,Garden Peas,0.895
2016-09-30,Tublay,Garden Peas,2.014
2016-10-31,Tublay,Garden Peas,2.238
2016-11-30,Tublay,Garden Peas,4.453
2016-12-31,Tublay,Garden Peas,8.435
2017-01-31,Tublay,Garden Peas,19.241
2017-02-28,Tublay,Garden Peas,6.35
2017-03-31,Tublay,Garden Peas,2.34
2017-04-30,Tublay,Garden Peas,5.3
2017-05-31,Tublay,Garden Peas,10.647
2017-06-30,Tublay,Garden Peas,12.175
2017-07-31,Tublay,Garden Peas,0.955
2017-08-31,Tublay,Garden Peas,1.91
2017-09-30,Tublay,Garden Peas,4.297
2017-10-31,Tublay,Garden Peas,4.775
2017-11-30,Tublay,Garden Peas,9.501
2017-12-31,Tublay,Garden Peas,18
2018-01-31,Tublay,Garden Peas,21.158
2018-02-28,Tublay,Garden Peas,6.983
2018-03-31,Tublay,Garden Peas,2.573
2018-04-30,Tublay,Garden Peas,5.828
2018-05-31,Tublay,Garden Peas,11.708
2018-06-30,Tublay,Garden Peas,13.388
2018-07-31,Tublay,Garden Peas,1.05
2018-08-31,Tublay,Garden Peas,2.1
2018-09-30,Tublay,Garden Peas,4.725
